score,axe_detecte,dutreil_probable,signaux_dutreil,denomination,raison_sociale,siren,siret_siege,naf,naf_libelle,categorie,tranche_effectif,tranche_effectif_libelle,annee_effectif,etablissements_ouverts,date_creation,date_maj_rne,adresse_siege,code_postal,commune,departement,siege_dans_zone,dirigeants,dirigeant_age_max,nature_juridique,tel_portable,tel_fixe,email,url_pappers,url_societe,statut_suivi,prochaine_action
7,CND?,non,,INTERA (INTERA),INTERA,522932508,52293250800024,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2010-05-25,2024-05-19T17:01:20,BATIMENT 3 1 RUE DES VERGERS 69760 LIMONEST,69760,LIMONEST,69,oui,PETER J CASTIGLIA (49 ans) — Président de SAS ; BENOIT PARIS (64 ans) — Directeur Général,64,5710,,,,https://www.pappers.fr/entreprise/522932508,https://www.societe.com/societe/-522932508.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
7,CND?,non,,KIWA FRANCE,KIWA FRANCE,399206762,39920676200102,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,1994-11-04,2024-05-19T17:01:20,1 AVENUE DE LA GARE 26300 ALIXAN,26300,ALIXAN,26,oui,THOMAS VERMAST (61 ans) — Directeur Général ; 2 C.A.R.A. COMPTABILITE CONSEIL AUDIT RHONE ALPES (SIREN 479959827) —  ; KIWA INTERNATIONAL BV (SIREN ) — Président de SAS,61,5710,,,,https://www.pappers.fr/entreprise/399206762,https://www.societe.com/societe/-399206762.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
7,CND?,non,,KOALYS (ALEA CONTROLES),KOALYS,411007834,41100783400079,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,1997-02-17,2024-05-19T17:01:20,46 ROUTE DE NARBONNE 31320 AUZEVILLE-TOLOSANE,31320,AUZEVILLE-TOLOSANE,31,oui,OLIVIER HEAULME (55 ans) — Directeur Général ; BAKER TILLY STREGO (SIREN 063200885) — Commissaire aux comptes titulaire ; LEXA CONSEIL (SIREN 497931584) — ,55,5710,,,,https://www.pappers.fr/entreprise/411007834,https://www.societe.com/societe/-411007834.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
7,CND?,non,,LRQA INSPECTION FRANCE SAS,LRQA INSPECTION FRANCE SAS,901046227,90104622700038,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,2021-09-01,2024-05-19T17:01:20,TOUR SILEX 2   ESPACE WELLIO 9 RUE DES CUIRASSIERS 69003 LYON,69003,LYON,69,oui,VINCENT ANDRE LOUIS BOUTINEAU (57 ans) — Président de SAS ; FOTIOS KAMPOURIS (49 ans) — Directeur Général,57,5710,,,,https://www.pappers.fr/entreprise/901046227,https://www.societe.com/societe/-901046227.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
7,METROLOGIE,non,,MPQ ELECTRONIQUE (MPQ METROLOGIE),MPQ ELECTRONIQUE,514412360,51441236000083,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,3,2009-08-03,2024-05-19T17:01:20,12 RUE HENRI FABRE 09100 PAMIERS,09100,PAMIERS,09,oui,ALAIN LARQUIER (72 ans) — Gérant,72,5499,,,,https://www.pappers.fr/entreprise/514412360,https://www.societe.com/societe/-514412360.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
7,CND?,non,,NOVITOM,NOVITOM,535196836,53519683600048,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,2,2011-10-01,2024-05-19T17:01:20,3 AVENUE DOYEN LOUIS WEIL 38000 GRENOBLE,38000,GRENOBLE,38,oui,JEAN-ALAIN ANDRE DOUCET (79 ans) — Directeur Général ; BARBARA SANDRINE LAETITIA FAYARD (53 ans) — Président de SAS,79,5710,,,,https://www.pappers.fr/entreprise/535196836,https://www.societe.com/societe/-535196836.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
7,CND?,non,,PROMOTELEC SERVICES,PROMOTELEC SERVICES,518998406,51899840600046,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,2009-12-17,2024-05-19T17:01:20,1 PLACE VICTOR HUGO 92400 COURBEVOIE,92400,COURBEVOIE,92,oui,ERIC BAUDRY (61 ans) — Président de SAS ; FLORENCE NADINE MONIQUE DELETTRE (62 ans) — Directeur Général ; THIERRY PASQUET (65 ans) — Commissaire aux comptes suppléant ; ARCHE ILE DE FRANCE (SIREN 492603626) — Commissaire aux comptes titulaire,65,5710,,,,https://www.pappers.fr/entreprise/518998406,https://www.societe.com/societe/-518998406.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
7,CND?,non,,PROTIAL,PROTIAL,349928259,34992825900028,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,1989-02-27,2024-05-19T17:01:20,ANGERS TECHNOPOLE 1 RUE HENRI 49070 BEAUCOUZE,49070,BEAUCOUZE,49,oui,PATRICE DE MARTRIN (DE MARTRIN-DONOS) (57 ans) — Administrateur ; GILLES GOURAUD (96 ans) — Vice-Président ; JEAN-JACQUES HERMANT (75 ans) — Administrateur ; NADEGE GILARDIN (HOUDEBINE) (55 ans) — Administrateur ; KARINE VIGNERON (MARTIN) (56 ans) — Administrateur ; SEBASTIEN MARTIN (54 ans) — Directeur Général ; JEROME VIGNERON (60 ans) — Président du conseil d'administration ; ASSOCIATION FEDERATION VENDEE RECHERCHE (SIREN ) — Administrateur,96,5599,,,,https://www.pappers.fr/entreprise/349928259,https://www.societe.com/societe/-349928259.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
7,CND?,non,,R I C,R I C,440889186,44088918600027,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2002-02-04,2024-05-19T17:01:20,PARC TECHNOLOGIQUE DE LYON BAT B4 4 PLACE BERTHE MORISOT 69800 SAINT-PRIEST,69800,SAINT-PRIEST,69,oui,DIDIER HAZEBROUCK (64 ans) — Commissaire aux comptes suppléant ; KOEN SANDRA (48 ans) — Directeur Général ; TOM SANDRA (53 ans) — Président de SAS ; GRANT THORNTON (SIREN 632013843) — Commissaire aux comptes titulaire,64,5710,,,,https://www.pappers.fr/entreprise/440889186,https://www.societe.com/societe/-440889186.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
7,CND?,non,,SOC CTE S.A.S. - CONTROLE TECH EUR,SOC CTE S.A.S. - CONTROLE TECH EUR,414667055,41466705500076,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,2,1998-01-02,2024-05-19T17:01:20,ZI DES PALUDS 56 RUE DU FAUGE 13400 AUBAGNE,13400,AUBAGNE,13,oui,HERVE GUERIN (65 ans) — Président de SAS,65,5710,,,,https://www.pappers.fr/entreprise/414667055,https://www.societe.com/societe/-414667055.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
7,CND?,non,,SOFIMAE,SOFIMAE,722013190,72201319000045,71.20B,"Analyses, essais et inspections techniques",PME,21,50 à 99 salariés,2023,3,1982-09-01,2024-05-19T17:01:20,ZAC DE L'ORME POMPONNE - 50 ET 52 AVENUE PAUL LANGEVIN 91130 RIS-ORANGIS,91130,RIS-ORANGIS,91,oui,FLORENCE HELENE GEMINIEN (55 ans) — Commissaire aux comptes titulaire ; LUC MAURICE PETITJEAN (71 ans) — Président de SAS ; ALEXANDRE RENAUD (51 ans) — Directeur Général ; AXIOM AUDIT (SIREN ) — Commissaire aux comptes suppléant,71,5710,,,,https://www.pappers.fr/entreprise/722013190,https://www.societe.com/societe/-722013190.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
7,CND?,non,,SUD OUEST CONTROLES ET EXAMENS PORTET (SOCEX POR),SUD OUEST CONTROLES ET EXAMENS PORTET,510814304,51081430400018,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2009-04-01,2024-05-19T17:01:20,6 AVENUE DE PRADIE 31120 PORTET-SUR-GARONNE,31120,PORTET-SUR-GARONNE,31,oui,FRANC BARBET (BARBET) (62 ans) — Gérant ; FRANC ERIC BARBET (62 ans) — Gérant,62,5499,,,,https://www.pappers.fr/entreprise/510814304,https://www.societe.com/societe/-510814304.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
7,CND?,non,,TESTO INDUSTRIAL SERVICES,TESTO INDUSTRIAL SERVICES,501365852,50136585200026,71.20B,"Analyses, essais et inspections techniques",PME,21,50 à 99 salariés,2023,3,2007-11-23,2024-05-19T17:01:20,3 RUE JULES VERNE 57600 FORBACH,57600,FORBACH,57,oui,RAIMUND FÖHRENBACHER (55 ans) — Gérant ; CHRISTOPHE POEHR (54 ans) — Gérant ; CHRISTOPHE SCHAUINGER (52 ans) — Personne ayant le pouvoir d'engager à titre habituel la société ; CENTR'AUDIT (SIREN 334722147) — Commissaire aux comptes titulaire,55,5499,,,,https://www.pappers.fr/entreprise/501365852,https://www.societe.com/societe/-501365852.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
7,CND?,non,,VITESS (VITESS),VITESS,512074246,51207424600020,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2009-04-20,2024-05-19T17:01:20,LA RETANIERE 15 PLACE DU CHAMP DE MARS 38110 DOLOMIEU,38110,DOLOMIEU,38,oui,JOSE FERNANDO TEIXEIRA (TEIXEIRA) (62 ans) — Gérant,62,5499,,,,https://www.pappers.fr/entreprise/512074246,https://www.societe.com/societe/-512074246.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,A'BIS,A'BIS,379925381,37992538100053,71.20B,"Analyses, essais et inspections techniques",PME,03,6 à 9 salariés,2023,3,1990-10-01,2024-05-19T17:01:20,PARC DE VARIMONTS 10 AVENUE DE THIONVILLE 57140 WOIPPY,57140,WOIPPY,57,oui,PHILIPPE MASSON (62 ans) — Gérant,62,5499,,,,https://www.pappers.fr/entreprise/379925381,https://www.societe.com/societe/-379925381.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,ABP PLUS (ABP + - NEO CONSULTING GROUPE),ABP PLUS,509496436,50949643600031,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,2,2008-12-17,2024-05-19T17:01:20,11 RUE J CUGNOT 57000 METZ,57000,METZ,57,oui,YVES JANKOWIAK (62 ans) — Gérant,62,5499,,,,https://www.pappers.fr/entreprise/509496436,https://www.societe.com/societe/-509496436.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,ACEPE (ACEPE),ACEPE,811373943,81137394300018,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2015-05-07,2024-05-19T17:01:20,209 RUE JEAN MOULIN 50100 CHERBOURG-EN-COTENTIN,50100,CHERBOURG-EN-COTENTIN,50,oui,JEAN-JACQUES FREUDENREICH (56 ans) — Président de SAS,56,5710,,,,https://www.pappers.fr/entreprise/811373943,https://www.societe.com/societe/-811373943.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,ADEQUAT ENVIRONNEMENT,ADEQUAT ENVIRONNEMENT,412544074,41254407400062,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,1997-06-13,2024-05-19T17:01:20,20 RUE DAGORNO 75012 PARIS,75012,PARIS,75,oui,JEAN-BAPTISTE HOUDOUX (72 ans) — Président de SAS ; SOLUTIONS AUDIT (SIREN 493393839) — Commissaire aux comptes titulaire,72,5710,,,,https://www.pappers.fr/entreprise/412544074,https://www.societe.com/societe/-412544074.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,ANALYTICE,ANALYTICE,439223256,43922325600033,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2001-09-10,2024-05-19T17:01:20,43 ROUTE DU POLYGONE 67100 STRASBOURG,67100,STRASBOURG,67,oui,XAVIER COMBEAU (53 ans) — Gérant ; JEAN-FRANCOIS LACROIX (56 ans) — Gérant,56,5499,,,,https://www.pappers.fr/entreprise/439223256,https://www.societe.com/societe/-439223256.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,AQUANALYSE LABORATOIRE,AQUANALYSE LABORATOIRE,518731245,51873124500032,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2009-12-10,2024-05-19T17:01:20,ZI DE PLANCY CHEMIN DE CREVE COEUR 10380 PLANCY-L'ABBAYE,10380,PLANCY-L'ABBAYE,10,oui,CHRISTINE PAULETTE HELENE VEDEL (IRDEL) (57 ans) — Gérant ; SERGE VEDEL (59 ans) — Gérant,59,5499,,,,https://www.pappers.fr/entreprise/518731245,https://www.societe.com/societe/-518731245.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,ARIMAIR,ARIMAIR,450832027,45083202700038,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,2003-10-27,2024-05-19T17:01:20,400 RUE ALAIN COLAS 29470 PLOUGASTEL-DAOULAS,29470,PLOUGASTEL-DAOULAS,29,non,GERARD GASTON FRANCOIS CARRON (CARRON) (87 ans) — Président de SAS ; JEAN-PAUL LOUIS MAILLARD (77 ans) — Directeur Général ; GC FINANCES (SIREN 501290423) — Président de SAS,87,5710,,,,https://www.pappers.fr/entreprise/450832027,https://www.societe.com/societe/-450832027.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,BJL ENVIRONNEMENT,BJL ENVIRONNEMENT,812076073,81207607300012,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,2,2015-06-01,2024-05-19T17:01:20,15 RUE CHANOINE POUPARD 44300 NANTES,44300,NANTES,44,oui,LUDVIC GISLARD (55 ans) — Président de SAS ; JOEL JEAN JOSEPH MARIE HAMON (80 ans) — Directeur Général,80,5710,,,,https://www.pappers.fr/entreprise/812076073,https://www.societe.com/societe/-812076073.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,C.T.V.I.M. CENTRE TECHNIQUE DE VALORISATION D INSTRUMENTS DE MESURE (C.T.V.I.M.),C.T.V.I.M. CENTRE TECHNIQUE DE VALORISATION D INSTRUMENTS DE MESURE,347942799,34794279900045,71.20B,"Analyses, essais et inspections techniques",PME,03,6 à 9 salariés,2023,3,1988-07-01,2024-05-19T17:01:20,6 RUE GASPARD MONGE 13200 ARLES,13200,ARLES,13,oui,HERVE CURTET (58 ans) — Gérant ; XAVIER PERRIN (65 ans) — Gérant ; XAVIER MICHEL AIME PERRIN (65 ans) — Gérant,65,5453,,,,https://www.pappers.fr/entreprise/347942799,https://www.societe.com/societe/-347942799.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,C2E BAT,C2E BAT,899612055,89961205500033,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,1,2021-05-18,2024-05-19T17:01:20,13 RUE FELIX JACQUIER 69006 LYON,69006,LYON,69,oui,NADINE BENHAMOU (61 ans) — Président de SAS,61,5710,,,,https://www.pappers.fr/entreprise/899612055,https://www.societe.com/societe/-899612055.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,CAPSIS,CAPSIS,415043371,41504337100012,71.20B,"Analyses, essais et inspections techniques",PME,21,50 à 99 salariés,2023,1,1998-01-02,2024-05-19T17:01:20,ZA DE COURTABEUF  BAT H 1 RUE DE TERRE NEUVE 91940 LES ULIS,91940,LES ULIS,91,oui,THIERRY MARTIN BOUTET (55 ans) — Président de SAS ; GILLES HENRI CHAPERON (56 ans) — Directeur Général ; FRANCOIS-XAVIER MARIE HENRI PILET (55 ans) — Directeur Général ; IN EXTENSO IDF AUDIT (SIREN 392437356) — Commissaire aux comptes titulaire,56,5710,,,,https://www.pappers.fr/entreprise/415043371,https://www.societe.com/societe/-415043371.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,CD ENVIRONNEMENT (SOCOLAB ENVIRONNEMENT),CD ENVIRONNEMENT,824791909,82479190900024,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,3,2017-01-16,2024-05-19T17:01:20,BATIMENT SEMANET IV 1 B ALLEE DE LA COMBE 69380 LISSIEU,69380,LISSIEU,69,oui,CHRISTIAN HENRI CALMES (55 ans) — Directeur Général ; STEPHANE RODOLPHE DIEBOLT (51 ans) — Président de SAS,55,5710,,,,https://www.pappers.fr/entreprise/824791909,https://www.societe.com/societe/-824791909.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,CONTROLE SERVICE INSPECTION,CONTROLE SERVICE INSPECTION,897600540,89760054000024,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2021-03-04,2024-05-19T17:01:20,108 RUE DU 2 SEPTEMBRE 1944 59230 SAINT-AMAND-LES-EAUX,59230,SAINT-AMAND-LES-EAUX,59,oui,PAPA DEMBA SISSOKHO (56 ans) — Président de SAS,56,5710,,,,https://www.pappers.fr/entreprise/897600540,https://www.societe.com/societe/-897600540.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,DNV BUSINESS ASSURANCE FRANCE SARL (DNV BAF),DNV BUSINESS ASSURANCE FRANCE SARL,327326914,32732691400089,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,1983-05-18,2024-05-19T17:01:20,28-34 28 RUE DU CHATEAU DES RENTIERS 75013 PARIS,75013,PARIS,75,oui,NICOLAS BORUCHOWICZ (45 ans) — Gérant ; PATRICK KIRCHNER (48 ans) — Gérant ; ARNAUD TORCHEUX (58 ans) — Gérant ; KPMG SA (SIREN 775726417) — Commissaire aux comptes titulaire,58,5499,,,,https://www.pappers.fr/entreprise/327326914,https://www.societe.com/societe/-327326914.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,FLODIM SARL,FLODIM SARL,399286020,39928602000074,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,1,1994-12-19,2024-05-19T17:01:20,TECHNOPARC DES GRANDES TERRES 110 RUE DES RIZIERES 04100 MANOSQUE,04100,MANOSQUE,04,non,JEAN-PAUL CRABEIL (CRABEIL) (70 ans) — Gérant ; THIBAUT CRABEIL (38 ans) — Gérant,70,5499,,,,https://www.pappers.fr/entreprise/399286020,https://www.societe.com/societe/-399286020.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,GDP GROUPE DE PREVENTION (GDP),GDP GROUPE DE PREVENTION,302419999,30241999900065,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,1983-06-01,2024-05-19T17:01:20,1 RUE DU FORT 77720 QUIERS,77720,QUIERS,77,oui,CAYZAC GERARD (78 ans) — Président de SAS,78,5710,,,,https://www.pappers.fr/entreprise/302419999,https://www.societe.com/societe/-302419999.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,GEOCONNECTICS,GEOCONNECTICS,432620300,43262030000033,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2000-09-01,2024-05-19T17:01:20,202 RUE DE L'ILE NAPOLEON 68400 RIEDISHEIM,68400,RIEDISHEIM,68,oui,FABIEN MERCELAT (59 ans) — Gérant,59,5499,,,,https://www.pappers.fr/entreprise/432620300,https://www.societe.com/societe/-432620300.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,GIE LCH,GIE LCH,838124238,83812423800018,71.20B,"Analyses, essais et inspections techniques",PME,21,50 à 99 salariés,2023,1,2017-12-31,2024-05-19T17:01:20,15 RUE DE PARADIS 91370 VERRIERES-LE-BUISSON,91370,VERRIERES-LE-BUISSON,91,oui,PIERRE MARIE LAURENT PREAUD (57 ans) — Administrateur ; CORINNE SAINT-JEAN (48 ans) — Contrôleur de gestion ; ERNST & YOUNG ET AUTRES (SIREN 438476913) — Commissaire aux comptes titulaire ; SOCIETE D'ENCOURAGEMENT POUR L'AMELIORATION DES RACES DE CHEVAUX DE GALOP EN FRANCE (SIREN ) — ,57,6220,,,,https://www.pappers.fr/entreprise/838124238,https://www.societe.com/societe/-838124238.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,GROLLEMUND LABOROUTES GRAND EST,GROLLEMUND LABOROUTES GRAND EST,829765973,82976597300013,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,3,2017-01-01,2024-05-19T17:01:20,657 A LES EVAUX 68910 LABAROCHE,68910,LABAROCHE,68,oui,MICHEL GROLLEMUND (61 ans) — Président de SAS,61,5710,,,,https://www.pappers.fr/entreprise/829765973,https://www.societe.com/societe/-829765973.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,GUARDEA,GUARDEA,444484133,44448413300046,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2002-12-16,2024-05-19T17:01:20,165 AVENUE DU PRADO 13008 MARSEILLE,13008,MARSEILLE,13,oui,ALAIN ALZIARY (56 ans) — Commissaire aux comptes titulaire ; DOMINIQUE CARMIGNANI — Commissaire aux comptes suppléant ; ELY BRUNO HAROLD DE TRAVIESO (51 ans) — Président de SAS,56,5710,,,,https://www.pappers.fr/entreprise/444484133,https://www.societe.com/societe/-444484133.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,IMMODIAG,IMMODIAG,450301098,45030109800049,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2003-08-28,2024-05-19T17:01:20,LA MAINE 3 RUE JOSEPH DELATTRE 76150 MAROMME,76150,MAROMME,76,oui,CHRISTOPHE TULLIO MARCEL BONUTTO (56 ans) — Gérant ; YANN MARIUS ALBERT LEROUX (53 ans) — Gérant,56,5499,,,,https://www.pappers.fr/entreprise/450301098,https://www.societe.com/societe/-450301098.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,INERA GRAND EST,INERA GRAND EST,503011512,50301151200095,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,6,2008-03-03,2024-05-19T17:01:20,1 RUE SAINT-VINCENT 57140 WOIPPY,57140,WOIPPY,57,oui,CHRISTOPHE BAUDIN (59 ans) — Directeur Général ; JEAN-JACQUES ZIMMERMANN (ZIMMERMANN) (68 ans) — Président de SAS ; ENTREPRISE MALEZIEUX (SIREN 321336141) — Président de SAS ; SOFICO FRANCE SA (SIREN 786080176) — Commissaire aux comptes titulaire,68,5710,,,,https://www.pappers.fr/entreprise/503011512,https://www.societe.com/societe/-503011512.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,INNOVERRE,INNOVERRE,918542317,91854231700014,71.20B,"Analyses, essais et inspections techniques",PME,NN,,,2,2022-09-01,2024-05-19T17:01:20,17 RUE JEAN MOULIN 80570 EMBREVILLE,80570,EMBREVILLE,80,oui,FLORENCE ODETTE ANNE-MARIE VAZ PONTIFICE (LECAT) (57 ans) — Autre ; SOPHIE FRANCINE SYLVIE ROQUET (MARQUANT) (56 ans) — Autre ; MARCOLINO VAZ PONTIFICE (63 ans) — Autre,63,5710,,,,https://www.pappers.fr/entreprise/918542317,https://www.societe.com/societe/-918542317.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,L3A DIAG,L3A DIAG,812483444,81248344400012,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2015-01-01,2024-05-19T17:01:20,23 RUE DES GARMANTS 92240 MALAKOFF,92240,MALAKOFF,92,oui,LIONEL JANOT (59 ans) — Président de SAS ; CLARISSE JUIN (VANDEWALLE) (60 ans) — Directeur Général,60,5710,,,,https://www.pappers.fr/entreprise/812483444,https://www.societe.com/societe/-812483444.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,LABORATOIRE BIOLOGIE ANIMALE ALIMENTAIRE,LABORATOIRE BIOLOGIE ANIMALE ALIMENTAIRE,384943536,38494353600019,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,1992-02-10,2024-05-19T17:01:20,Z.I ALLEE DU LYONNAIS 26300 BOURG-DE-PEAGE,26300,BOURG-DE-PEAGE,26,oui,FREDERIQUE DELBREL (57 ans) — Directeur Général ; RESALAB (SIREN 505155804) — Président de SAS,57,5710,,,,https://www.pappers.fr/entreprise/384943536,https://www.societe.com/societe/-384943536.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,LNE DEVELOPPEMENT,LNE DEVELOPPEMENT,520180886,52018088600019,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,1,2010-01-07,2024-05-19T17:01:20,1 RUE GASTON BOISSIER 75015 PARIS,75015,PARIS,75,oui,THOMAS GRENON (63 ans) — Gérant,63,5499,,,,https://www.pappers.fr/entreprise/520180886,https://www.societe.com/societe/-520180886.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,LODIAG,LODIAG,834554982,83455498200019,71.20B,"Analyses, essais et inspections techniques",PME,01,1 ou 2 salariés,2023,2,2018-01-08,2024-05-19T17:01:20,17 RUE DU FORT 68330 HUNINGUE,68330,HUNINGUE,68,oui,HUSEYIN FIRAT (64 ans) — Président de SAS,64,5710,,,,https://www.pappers.fr/entreprise/834554982,https://www.societe.com/societe/-834554982.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,MARLIER S.A,MARLIER S.A,379433626,37943362600023,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,4,1990-10-01,2024-05-19T17:01:20,ROUTE DE BILLOM 63800 PERIGNAT-SUR-ALLIER,63800,PERIGNAT-SUR-ALLIER,63,non,JACQUELINE MARLIER (GIRARD) (68 ans) — Administrateur ; BERNARD MARLIER (67 ans) — Administrateur ; JACQUES MARLIER (70 ans) — Président du conseil d'administration ; ADEA AUDIT (SIREN 750102881) —  ; SIRVIN CONSEIL (SIREN 913553467) — ,70,5599,,,,https://www.pappers.fr/entreprise/379433626,https://www.societe.com/societe/-379433626.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,MARTECH ENVIRONNEMENT,MARTECH ENVIRONNEMENT,821888948,82188894800014,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,2,2016-08-05,2024-05-19T17:01:20,11-13 11 AVENUE DE LA DIVISION LECLERC 94230 CACHAN,94230,CACHAN,94,oui,HASSAN OUARIRI (61 ans) — Gérant,61,5499,,,,https://www.pappers.fr/entreprise/821888948,https://www.societe.com/societe/-821888948.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,METROPLUS,METROPLUS,792917056,79291705600030,71.20B,"Analyses, essais et inspections techniques",PME,12,20 à 49 salariés,2023,2,2013-05-07,2024-05-19T17:01:20,ZAC DES EPINEAUX BAT A 8 AVENUE ROLAND MORENO 95740 FREPILLON,95740,FREPILLON,95,oui,ALEXIS EUGENE AIMABLE BONNE (36 ans) — Gérant ; STEPHAN SEMANNE (58 ans) — Gérant,58,5499,,,,https://www.pappers.fr/entreprise/792917056,https://www.societe.com/societe/-792917056.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
6,CND?,non,,PIPE LINE SERVICE CONTROLE,PIPE LINE SERVICE CONTROLE,417615523,41761552300012,71.20B,"Analyses, essais et inspections techniques",PME,11,10 à 19 salariés,2023,4,1998-02-10,2024-05-19T17:01:20,30 AVENUE DES FRERES LUMIERE 78190 TRAPPES,78190,TRAPPES,78,oui,PHILIPPE MARCEL DIAZ (83 ans) — Président de SAS ; S K AUDIT (SIREN 444259444) — Commissaire aux comptes titulaire ; ACGF (SIREN 500641915) — Commissaire aux comptes suppléant,83,5710,,,,https://www.pappers.fr/entreprise/417615523,https://www.societe.com/societe/-417615523.html,Identifié,Qualifier le fit métier (LinkedIn + site web)
